centx,centy,year,month,fews_ha,ndvi_mean,ndvi_anom,rain_mean,rain_anom,et_mean,et_anom,acled_count,acled_fatalities,p_staple_food,area,cropland_pct,pop,ruggedness_mean,pasture_pct,log_pop,log_ruggedness
69.62261624,34.96289647,2019,10,0.0,0.20075871399999998,119.1018642,5.08678275,3.134240518,3.842230005,1.963796408,18,16,1.507149123,1883.013256,14.30791405,559421.0,481723.7436,57.03703704,13.234657599267045,13.085126082663658
69.62261624,34.96289647,2020,2,0.0,0.128471957,146.1159156,10.754607199999999,-1.3897795880000001,8.204738973,1.503456985,9,38,1.5397054940000001,1883.013256,14.30791405,569407.8626,481723.7436,57.03703704,13.252352262301162,13.085126082663658
69.83373102,33.37745506,2012,4,0.0,0.248311316,100.9450339,14.63852715,5.368345552,7.661006709,3.224047947,0,0,1.274284676,4287.822072999999,30.17369166,649381.0,249067.0191,39.85,13.383774880446456,12.42547729224372
69.83373102,33.37745506,2012,7,0.0,0.24484099399999998,98.93493402,8.466220554,-1.268015962,2.102845859,-0.8033935209999999,0,0,1.244598758,4287.822072999999,30.17369166,649381.0,249067.0191,39.85,13.383774880446456,12.42547729224372
69.83373102,33.37745506,2012,10,0.0,0.23466931,110.62037839999999,1.516529714,0.096744367,1.7599732730000002,0.353676306,0,0,1.357431614,4287.822072999999,30.17369166,649381.0,249067.0191,39.85,13.383774880446456,12.42547729224372
69.83373102,33.37745506,2013,1,0.0,0.19528505899999998,104.5400203,3.10524557,-2.549960539,4.199736809,-0.076274038,0,0,1.381188331,4287.822072999999,30.17369166,688948.0,249067.0191,39.85,13.44292107544955,12.42547729224372
69.83373102,33.37745506,2013,4,0.0,0.265146418,107.7889426,15.28696235,6.016780755,6.788369648,2.351410886,0,0,1.447115067,4287.822072999999,30.17369166,688948.0,249067.0191,39.85,13.44292107544955,12.42547729224372
69.83373102,33.37745506,2013,7,0.0,0.267654251,108.1532763,7.449305331000001,-2.284931185,3.276036682,0.36979730299999997,0,0,1.428283625,4287.822072999999,30.17369166,688948.0,249067.0191,39.85,13.44292107544955,12.42547729224372
69.83373102,33.37745506,2013,10,0.0,0.242809058,114.4573608,1.8397686640000002,0.419983317,1.853810002,0.44751303600000003,0,0,1.4565116630000001,4287.822072999999,30.17369166,688948.0,249067.0191,39.85,13.44292107544955,12.42547729224372
69.83373102,33.37745506,2014,1,0.0,0.19861080899999997,106.3203611,2.6939873210000003,-2.961218788,3.144947742,-1.131063105,0,0,1.51780493,4287.822072999999,30.17369166,728515.0,249067.0191,39.85,13.498763494659366,12.42547729224372
