Iteration,neurons,layers,L2 reg lambda,learning rate,batch size,epsilon1,max epochs,SumFPFN_all,FP_all,FN_all,AUC_all,accuracy_all,precision_all,recall_all,F1_all,SumFPFN_test,FP_test,FN_test,AUC_test,accuracy_test,precision_test,recall_test,F1_test,SumFPFN_val,FP_val,FN_val,AUC_val,accuracy_val,precision_val,recall_val,F1_val11,150,1,0.0001,0.002,1024,0.0001,100,2100,579,1521,95,928,0.8908582369253534,0.8223513886124105,0.8514874349721975,347,110,237,93,921,0.8708619147032508,0.8126661127120791,0.837846309449698,362,110,252,93,918,0.8665486249230732,0.8020316702928765,0.8293807294212482
2,200,1,0.0001,0.002,1024,0.0001,100,1853,775,1078,97,937,0.887925876501976,0.8667184163966613,0.8768415484924469,415,194,221,93,906,0.8234215141771413,0.8129749129289465,0.8180529364254392,392,166,226,93,911,0.8378529674701258,0.8133778144927173,0.8248536131517701
3,150,2,0.0001,0.002,1024,0.0001,100,1868,389,1479,96,936,0.9156699601596134,0.830775960361942,0.8658675445666736,425,125,300,92,903,0.839269893685567,0.764790292829824,0.7947531534463734,415,100,315,92,906,0.854154140077972,0.7575948588286192,0.7940901699215508
4,200,2,0.0001,0.002,1024,0.0001,100,2569,2089,480,97,912,0.8209317312158453,0.9053861548360582,0.8539383854652853,558,415,143,93,873,0.7628015151961562,0.8399189104774027,0.791411598526123,566,409,157,93,871,0.7597392586118821,0.8307650074927737,0.7866750303953765
1,150,1,0.0001,0.002,1024,0.0001,100,1909,635,1274,96,935,0.8943826461283182,0.8481663001385613,0.8690046107623094,406,162,244,93,908,0.8339002284893732,0.8005539545875101,0.8157836883594307,407,145,262,93,907,0.8387903577970985,0.7900459755340561,0.8113564815083225
2,200,1,0.0001,0.002,1024,0.0001,100,1996,993,1003,96,932,0.8711522128356273,0.8704921579271157,0.8708216993573376,452,223,229,92,897,0.8054159737036101,0.8032388663967611,0.8043206722307387,423,205,218,93,904,0.8188628176806576,0.8139342861800648,0.8163657371959963
3,150,2,0.0001,0.002,1024,0.0001,100,2150,97,2053,97,927,0.9430633631604449,0.7740584174973577,0.829988756224522,404,46,358,93,908,0.8941060492905153,0.7332390431907785,0.7836338175321227,398,32,366,92,909,0.9095388416332337,0.7296977966856233,0.7833503186101191
4,200,2,0.0001,0.002,1024,0.0001,100,1356,358,998,98,954,0.9349295410234543,0.8838794253207385,0.9069423599124232,392,131,261,93,911,0.8483770618816111,0.7923648557066163,0.8164490349433248,376,112,264,93,914,0.8613343538716673,0.7930411256089838,0.8215703542535464
1,150,1,0.0001,0.002,1024,0.0001,100,1980,941,1039,96,932,0.8741657457283147,0.8676162093311159,0.8708434472972242,436,222,214,93,901,0.8113453840660229,0.8142908497309784,0.8128060980898111,394,179,215,93,910,0.8340251214298,0.819619506605554,0.8265563115466403
2,200,1,0.0001,0.002,1024,0.0001,100,1976,901,1075,96,933,0.8762345561544538,0.8644975815569896,0.870214031602043,433,216,217,93,901,0.813288749313618,0.8129171602166316,0.8131027646056339,422,191,231,93,904,0.8218152412659837,0.8063739129208023,0.8137741010336528
3,150,2,0.0001,0.002,1024,0.0001,100,1616,766,850,97,945,0.8977384006435484,0.8917749621101712,0.8947201254079519,440,224,216,93,900,0.8096360455590086,0.8125653401222237,0.8110887228429287,423,193,230,92,904,0.8210671003499483,0.8068310426555142,0.8136760818833839
4,200,2,0.0001,0.002,1024,0.0001,100,1840,201,1639,97,937,0.936720457309592,0.8171221191842294,0.8628727519778103,398,82,316,93,909,0.8693805702526443,0.7589484291851564,0.7994051061720235,397,59,338,92,910,0.8854957292415142,0.7464068388019086,0.7932626913444238
1,150,1,0.0001,0.002,1024,0.0001,100,2110,1060,1050,96,928,0.8633639905178865,0.8640095535356198,0.8636862951607454,454,234,220,92,897,0.8032933561259199,0.8083046043055236,0.8057630653223256,446,213,233,93,899,0.809327242538254,0.8019546655840288,0.8055645449779137
2,200,1,0.0001,0.002,1024,0.0001,100,1988,1054,934,97,932,0.8689632120654229,0.8767863589767451,0.8728063126638694,447,246,201,93,898,0.8045081967213115,0.8205134098262115,0.8121484824085118,418,199,219,93,905,0.8216834633227511,0.814016385348022,0.8177712551586727
3,150,2,0.0001,0.002,1024,0.0001,100,1496,705,791,97,949,0.9056732568454209,0.8994454130352307,0.9025204064880279,423,208,215,93,904,0.8180986942190669,0.8154523864245767,0.816766066290898,430,199,231,93,902,0.8174490728969037,0.8052954551154639,0.8111707015020774
